A2C_25000_bzip2__instcount_plainmodel,1000,1.0856,1.0856,1.06
A2C_25000_bzip2__instcount_plainmodel,2000,1.0722,1.0722,1.06
A2C_25000_bzip2__instcount_plainmodel,3000,1.0741,1.0741,1.05
A2C_25000_bzip2__instcount_plainmodel,4000,0.8576,0.8576,0.99
A2C_25000_bzip2__instcount_plainmodel,5000,0.9478,0.9478,0.95
A2C_25000_bzip2__instcount_plainmodel,6000,0.8347,0.8347,0.88
A2C_25000_bzip2__instcount_plainmodel,7000,0.8805,0.8805,0.88
A2C_25000_bzip2__instcount_plainmodel,8000,1.0822,1.0822,1.06
A2C_25000_bzip2__instcount_plainmodel,9000,0.8824,0.8824,0.95
A2C_25000_bzip2__instcount_plainmodel,10000,1.0673,1.0673,1.03
A2C_25000_bzip2__instcount_plainmodel,11000,1.1627,1.1627,1.15
A2C_25000_bzip2__instcount_plainmodel,12000,1.1692,1.1692,1.07
A2C_25000_bzip2__instcount_plainmodel,13000,1.1741,1.1741,1.15
A2C_25000_bzip2__instcount_plainmodel,14000,0.9445,0.9445,1.12
A2C_25000_bzip2__instcount_plainmodel,15000,1.1623,1.1623,1.16
A2C_25000_bzip2__instcount_plainmodel,16000,1.1768,1.1768,1.17
A2C_25000_bzip2__instcount_plainmodel,17000,1.1731,1.1731,1.16
A2C_25000_bzip2__instcount_plainmodel,18000,1.1263,1.1263,1.16
A2C_25000_bzip2__instcount_plainmodel,19000,1.1638,1.1638,1.17
A2C_25000_bzip2__instcount_plainmodel,20000,1.1680,1.1680,1.17
A2C_25000_bzip2__instcount_plainmodel,21000,0.9723,0.9723,1.12
A2C_25000_bzip2__instcount_plainmodel,22000,1.1048,1.1048,0.94
A2C_25000_bzip2__instcount_plainmodel,23000,1.1686,1.1686,1.12
A2C_25000_bzip2__instcount_plainmodel,24000,1.1681,1.1681,1.16
A2C_25000_bzip2__instcount_plainmodel,25000,1.1683,1.1683,1.14
