A2C_25000_bzip2__instcount_plainmodel,1000,14797,16702,15151.47
A2C_25000_bzip2__instcount_plainmodel,2000,14848,15436,15137.63
A2C_25000_bzip2__instcount_plainmodel,3000,14724,16997,15288.54
A2C_25000_bzip2__instcount_plainmodel,4000,14850,18273,16025.93
A2C_25000_bzip2__instcount_plainmodel,5000,14844,17950,16523.56
A2C_25000_bzip2__instcount_plainmodel,6000,15084,18062,17419.91
A2C_25000_bzip2__instcount_plainmodel,7000,15088,17807,17436.51
A2C_25000_bzip2__instcount_plainmodel,8000,14835,17778,15135.42
A2C_25000_bzip2__instcount_plainmodel,9000,14996,17798,16528.57
A2C_25000_bzip2__instcount_plainmodel,10000,13809,17797,15463.77
A2C_25000_bzip2__instcount_plainmodel,11000,13430,15653,13919.57
A2C_25000_bzip2__instcount_plainmodel,12000,13640,24522,15023.79
A2C_25000_bzip2__instcount_plainmodel,13000,13606,30505,13965.42
A2C_25000_bzip2__instcount_plainmodel,14000,13634,16760,14406.83
A2C_25000_bzip2__instcount_plainmodel,15000,13427,16764,13835.13
A2C_25000_bzip2__instcount_plainmodel,16000,13682,14335,13756.89
A2C_25000_bzip2__instcount_plainmodel,17000,13653,14321,13793.69
A2C_25000_bzip2__instcount_plainmodel,18000,13672,16364,13851.47
A2C_25000_bzip2__instcount_plainmodel,19000,13677,14215,13760.49
A2C_25000_bzip2__instcount_plainmodel,20000,13650,14304,13753.24
A2C_25000_bzip2__instcount_plainmodel,21000,13656,16635,14366.66
A2C_25000_bzip2__instcount_plainmodel,22000,13716,24522,16604.06
A2C_25000_bzip2__instcount_plainmodel,23000,13699,16709,14287.94
A2C_25000_bzip2__instcount_plainmodel,24000,13662,15156,13780.73
A2C_25000_bzip2__instcount_plainmodel,25000,13684,16689,14111.79
