PPO_25000_bzip2__instcount_256,1000,14303,45655,22463.02
PPO_25000_bzip2__instcount_256,2000,14098,38921,19685.02
PPO_25000_bzip2__instcount_256,3000,14402,38212,18421.47
PPO_25000_bzip2__instcount_256,4000,13538,28657,16770.13
PPO_25000_bzip2__instcount_256,5000,13878,20107,15777.12
PPO_25000_bzip2__instcount_256,6000,13902,36728,15913.47
PPO_25000_bzip2__instcount_256,7000,13407,37224,15198.73
PPO_25000_bzip2__instcount_256,8000,13419,20744,14939.95
PPO_25000_bzip2__instcount_256,9000,13337,17588,14482.44
PPO_25000_bzip2__instcount_256,10000,13349,15891,14150.98
PPO_25000_bzip2__instcount_256,11000,13335,30423,14173.96
PPO_25000_bzip2__instcount_256,12000,13347,15039,13886.64
PPO_25000_bzip2__instcount_256,13000,13276,16930,13841.74
PPO_25000_bzip2__instcount_256,14000,13358,17125,13773.79
PPO_25000_bzip2__instcount_256,15000,13263,18215,13685.91
PPO_25000_bzip2__instcount_256,16000,13134,17170,13614.29
PPO_25000_bzip2__instcount_256,17000,13239,16102,13612.80
PPO_25000_bzip2__instcount_256,18000,13246,14082,13519.79
PPO_25000_bzip2__instcount_256,19000,13272,15351,13550.32
PPO_25000_bzip2__instcount_256,20000,13249,17078,13526.92
PPO_25000_bzip2__instcount_256,21000,13234,14570,13530.65
PPO_25000_bzip2__instcount_256,22000,13241,15957,13509.05
PPO_25000_bzip2__instcount_256,23000,13189,16766,13566.60
PPO_25000_bzip2__instcount_256,24000,13160,13994,13435.28
PPO_25000_bzip2__instcount_256,25000,13260,14584,13437.75
