PPO_25000_bzip2__instcount_256,1000,0.6192,0.6192,0.49
PPO_25000_bzip2__instcount_256,2000,0.5290,0.5290,0.70
PPO_25000_bzip2__instcount_256,3000,0.8635,0.8635,0.80
PPO_25000_bzip2__instcount_256,4000,0.7353,0.7353,0.93
PPO_25000_bzip2__instcount_256,5000,0.9956,0.9956,1.01
PPO_25000_bzip2__instcount_256,6000,1.1086,1.1086,1.00
PPO_25000_bzip2__instcount_256,7000,1.1366,1.1366,1.05
PPO_25000_bzip2__instcount_256,8000,1.0442,1.0442,1.07
PPO_25000_bzip2__instcount_256,9000,1.1302,1.1302,1.11
PPO_25000_bzip2__instcount_256,10000,1.1883,1.1883,1.14
PPO_25000_bzip2__instcount_256,11000,1.1916,1.1916,1.13
PPO_25000_bzip2__instcount_256,12000,1.1980,1.1980,1.16
PPO_25000_bzip2__instcount_256,13000,1.1412,1.1412,1.16
PPO_25000_bzip2__instcount_256,14000,1.1662,1.1662,1.16
PPO_25000_bzip2__instcount_256,15000,1.1945,1.1945,1.17
PPO_25000_bzip2__instcount_256,16000,1.1956,1.1956,1.18
PPO_25000_bzip2__instcount_256,17000,1.1996,1.1996,1.18
PPO_25000_bzip2__instcount_256,18000,1.1978,1.1978,1.18
PPO_25000_bzip2__instcount_256,19000,1.2088,1.2088,1.18
PPO_25000_bzip2__instcount_256,20000,1.1984,1.1984,1.18
PPO_25000_bzip2__instcount_256,21000,1.1873,1.1873,1.18
PPO_25000_bzip2__instcount_256,22000,1.1998,1.1998,1.19
PPO_25000_bzip2__instcount_256,23000,1.1991,1.1991,1.18
PPO_25000_bzip2__instcount_256,24000,1.1994,1.1994,1.19
PPO_25000_bzip2__instcount_256,25000,1.1975,1.1975,1.19
