PPO_25000_bzip2__instcount_512,1000,14076,42194,19428.86
PPO_25000_bzip2__instcount_512,2000,14164,24301,16821.47
PPO_25000_bzip2__instcount_512,3000,13520,32426,16457.85
PPO_25000_bzip2__instcount_512,4000,13861,21038,15493.74
PPO_25000_bzip2__instcount_512,5000,13675,21247,14935.08
PPO_25000_bzip2__instcount_512,6000,13453,18190,14790.82
PPO_25000_bzip2__instcount_512,7000,13447,16910,14547.59
PPO_25000_bzip2__instcount_512,8000,13418,15748,14389.85
PPO_25000_bzip2__instcount_512,9000,13382,17649,14162.85
PPO_25000_bzip2__instcount_512,10000,13405,15838,14169.64
PPO_25000_bzip2__instcount_512,11000,13315,15750,14084.30
PPO_25000_bzip2__instcount_512,12000,13283,15713,13857.39
PPO_25000_bzip2__instcount_512,13000,13299,15437,13755.99
PPO_25000_bzip2__instcount_512,14000,13285,17298,13768.62
PPO_25000_bzip2__instcount_512,15000,13204,14996,13563.69
PPO_25000_bzip2__instcount_512,16000,13179,14896,13531.87
PPO_25000_bzip2__instcount_512,17000,13194,15103,13591.36
PPO_25000_bzip2__instcount_512,18000,13235,14062,13486.56
PPO_25000_bzip2__instcount_512,19000,13217,14832,13660.05
PPO_25000_bzip2__instcount_512,20000,13227,14561,13611.67
PPO_25000_bzip2__instcount_512,21000,13280,14117,13528.80
PPO_25000_bzip2__instcount_512,22000,13231,14043,13518.02
PPO_25000_bzip2__instcount_512,23000,13200,17510,13537.55
PPO_25000_bzip2__instcount_512,24000,13280,16612,13943.01
PPO_25000_bzip2__instcount_512,25000,13237,16105,13732.81
