A2C_25000_bzip2__instcount_plainmodel,1000,15476,28139,20511.53
A2C_25000_bzip2__instcount_plainmodel,2000,15453,28120,20383.30
A2C_25000_bzip2__instcount_plainmodel,3000,14006,25654,18627.26
A2C_25000_bzip2__instcount_plainmodel,4000,13976,27029,18829.82
A2C_25000_bzip2__instcount_plainmodel,5000,13365,14808,14148.58
A2C_25000_bzip2__instcount_plainmodel,6000,13417,15640,14571.82
A2C_25000_bzip2__instcount_plainmodel,7000,13404,20485,14977.34
A2C_25000_bzip2__instcount_plainmodel,8000,13351,16627,14179.22
A2C_25000_bzip2__instcount_plainmodel,9000,13404,17344,15691.05
A2C_25000_bzip2__instcount_plainmodel,10000,13487,16745,16066.80
A2C_25000_bzip2__instcount_plainmodel,11000,13287,16390,13620.74
A2C_25000_bzip2__instcount_plainmodel,12000,13368,17154,15209.62
A2C_25000_bzip2__instcount_plainmodel,13000,13441,16728,16078.73
A2C_25000_bzip2__instcount_plainmodel,14000,13733,16728,16246.86
A2C_25000_bzip2__instcount_plainmodel,15000,13380,17351,16254.05
A2C_25000_bzip2__instcount_plainmodel,16000,13349,16728,14503.87
A2C_25000_bzip2__instcount_plainmodel,17000,13450,16719,16210.53
A2C_25000_bzip2__instcount_plainmodel,18000,13773,16728,16411.72
A2C_25000_bzip2__instcount_plainmodel,19000,13371,16728,16414.33
A2C_25000_bzip2__instcount_plainmodel,20000,13437,17452,16218.53
A2C_25000_bzip2__instcount_plainmodel,21000,13481,16780,16362.37
A2C_25000_bzip2__instcount_plainmodel,22000,13309,16619,13545.74
A2C_25000_bzip2__instcount_plainmodel,23000,13344,17139,13786.88
A2C_25000_bzip2__instcount_plainmodel,24000,13381,17779,16136.63
A2C_25000_bzip2__instcount_plainmodel,25000,13481,17520,16340.36
