A2C_25000_bzip2__instcount_512,1000,16416,0.9632,1.75,0.047063,[.00
A2C_25000_bzip2__instcount_512,1000,19648,0.7108,1.46,0.045293,[.00
A2C_25000_bzip2__instcount_512,1000,16416,0.9632,1.75,0.047152,[.00
A2C_25000_bzip2__instcount_512,1000,16689,0.9419,1.72,0.04505,[.00
A2C_25000_bzip2__instcount_512,1000,19640,0.7114,1.46,0.046787,[.00
A2C_25000_bzip2__instcount_512,1000,16359,0.9677,1.75,0.045061,[.00
A2C_25000_bzip2__instcount_512,1000,19689,0.7076,1.46,0.046968,[.00
A2C_25000_bzip2__instcount_512,1000,16444,0.9610,1.74,0.045869,[.00
A2C_25000_bzip2__instcount_512,1000,16416,0.9632,1.75,0.046754,[.00
A2C_25000_bzip2__instcount_512,1000,16502,0.9565,1.74,0.04812,[.00
A2C_25000_bzip2__instcount_512,1000,19679,0.7084,1.46,0.047323,[.00
A2C_25000_bzip2__instcount_512,1000,16373,0.9666,1.75,0.049749,[.00
A2C_25000_bzip2__instcount_512,1000,16356,0.9679,1.75,0.046258,[.00
A2C_25000_bzip2__instcount_512,1000,16415,0.9633,1.75,0.046305,[.00
A2C_25000_bzip2__instcount_512,1000,16350,0.9684,1.75,0.04681,[.00
A2C_25000_bzip2__instcount_512,1000,19642,0.7112,1.46,0.046136,[.00
A2C_25000_bzip2__instcount_512,1000,19642,0.7112,1.46,0.046796,[.00
A2C_25000_bzip2__instcount_512,1000,16359,0.9677,1.75,0.047031,[.00
A2C_25000_bzip2__instcount_512,1000,16359,0.9677,1.75,0.045576,[.00
A2C_25000_bzip2__instcount_512,1000,13689,1.1763,2.10,0.082574,[.00
A2C_25000_bzip2__instcount_512,1000,19689,0.7076,1.46,0.047568,[.00
A2C_25000_bzip2__instcount_512,1000,16328,0.9701,1.76,0.044873,[.00
A2C_25000_bzip2__instcount_512,1000,16415,0.9633,1.75,0.04729,[.00
A2C_25000_bzip2__instcount_512,1000,16416,0.9632,1.75,0.046056,[.00
A2C_25000_bzip2__instcount_512,1000,19690,0.7075,1.46,0.047984,[.00
A2C_25000_bzip2__instcount_512,1000,19680,0.7083,1.46,0.048377,[.00
A2C_25000_bzip2__instcount_512,1000,16320,0.9707,1.76,0.048388,[.00
A2C_25000_bzip2__instcount_512,1000,19679,0.7084,1.46,0.045732,[.00
A2C_25000_bzip2__instcount_512,1000,19689,0.7076,1.46,0.046528,[.00
A2C_25000_bzip2__instcount_512,1000,16779,0.9349,1.71,0.044866,[.00
A2C_25000_bzip2__instcount_512,1000,16509,0.9560,1.74,0.044852,[.00
A2C_25000_bzip2__instcount_512,1000,16415,0.9633,1.75,0.045749,[.00
A2C_25000_bzip2__instcount_512,1000,16300,0.9723,1.76,0.044788,[.00
A2C_25000_bzip2__instcount_512,1000,16415,0.9633,1.75,0.046078,[.00
A2C_25000_bzip2__instcount_512,1000,19679,0.7084,1.46,0.046912,[.00
A2C_25000_bzip2__instcount_512,1000,19679,0.7084,1.46,0.045932,[.00
A2C_25000_bzip2__instcount_512,1000,19679,0.7084,1.46,0.046204,[.00
A2C_25000_bzip2__instcount_512,1000,16532,0.9542,1.73,0.048447,[.00
A2C_25000_bzip2__instcount_512,1000,16300,0.9723,1.76,0.046831,[.00
A2C_25000_bzip2__instcount_512,1000,16553,0.9525,1.73,0.046253,[.00
A2C_25000_bzip2__instcount_512,1000,19679,0.7084,1.46,0.045339,[.00
A2C_25000_bzip2__instcount_512,1000,19630,0.7122,1.46,0.055058,[.00
A2C_25000_bzip2__instcount_512,1000,19689,0.7076,1.46,0.046612,[.00
A2C_25000_bzip2__instcount_512,1000,16366,0.9671,1.75,0.044189,[.00
A2C_25000_bzip2__instcount_512,1000,16389,0.9653,1.75,0.046039,[.00
A2C_25000_bzip2__instcount_512,1000,19639,0.7115,1.46,0.045764,[.00
A2C_25000_bzip2__instcount_512,1000,19679,0.7084,1.46,0.045019,[.00
A2C_25000_bzip2__instcount_512,1000,16520,0.9551,1.74,0.04623,[.00
A2C_25000_bzip2__instcount_512,1000,16739,0.9380,1.71,0.045686,[.00
